time,Open,High,Low,Close,Volume,spread,Volume
2026-05-01 09:30:00,4941.324,4943.902,4940.975,4943.199,148,160,0
2026-05-01 09:35:00,4943.112,4943.146,4940.722,4941.717,149,160,0
2026-05-01 09:40:00,4941.798,4943.62,4941.276,4943.476,148,160,0
2026-05-01 09:45:00,4943.254,4944.72,4943.106,4943.3,148,160,0
2026-05-01 09:50:00,4943.276,4945.231,4942.861,4945.149,150,160,0
2026-05-01 09:55:00,4945.095,4946.271,4944.425,4945.042,150,160,0
2026-05-01 10:00:00,4945.163,4945.324,4942.798,4943.087,150,160,0
2026-05-01 10:05:00,4943.186,4944.577,4942.076,4944.195,149,160,0
2026-05-01 10:10:00,4944.363,4946.759,4944.356,4945.743,149,160,0
2026-05-01 10:15:00,4945.766,4946.247,4944.077,4944.879,150,160,0
2026-05-01 10:20:00,4944.809,4947.649,4944.809,4946.322,150,160,0
2026-05-01 10:25:00,4946.437,4948.242,4946.19,4948.086,150,160,0
2026-05-01 10:30:00,4948.057,4950.451,4948.057,4950.147,150,160,0
2026-05-01 10:35:00,4950.165,4950.818,4949.398,4950.818,150,160,0
2026-05-01 10:40:00,4950.791,4951.865,4947.703,4947.703,149,160,0
2026-05-01 10:45:00,4947.589,4949.195,4947.392,4948.553,150,160,0
2026-05-01 10:50:00,4948.642,4948.861,4946.773,4947.847,150,160,0
2026-05-01 10:55:00,4947.93,4947.945,4945.445,4945.563,150,160,0
2026-05-01 11:00:00,4945.581,4948.526,4945.079,4946.535,150,160,0
2026-05-01 11:05:00,4946.428,4948.213,4944.916,4948.213,149,160,0
2026-05-01 11:10:00,4948.427,4951.851,4948.105,4951.254,148,160,0
2026-05-01 11:15:00,4951.156,4952.289,4950.758,4952.148,150,160,0
2026-05-01 11:20:00,4951.993,4953.026,4951.172,4953.026,150,160,0
2026-05-01 11:25:00,4952.993,4954.651,4952.239,4954.043,150,160,0
2026-05-01 11:30:00,4954.041,4954.172,4952.702,4953.487,150,160,0
2026-05-01 11:35:00,4953.325,4955.28,4953.257,4955.232,149,160,0
2026-05-01 11:40:00,4955.41,4955.608,4954.044,4955.143,149,160,0
2026-05-01 11:45:00,4955.308,4955.308,4953.149,4954.093,150,160,0
2026-05-01 11:50:00,4954.316,4956.031,4954.17,4955.785,150,160,0
2026-05-01 11:55:00,4955.88,4957.455,4955.598,4956.367,150,160,0
2026-05-01 12:00:00,4956.339,4958.067,4956.166,4957.806,150,160,0
2026-05-01 12:05:00,4957.771,4959.195,4957.425,4958.588,150,160,0
2026-05-01 12:10:00,4958.603,4959.165,4957.658,4958.233,149,160,0
2026-05-01 12:15:00,4957.944,4957.944,4954.653,4954.653,149,160,0
2026-05-01 12:20:00,4954.633,4955.222,4953.898,4954.238,150,160,0
2026-05-01 12:25:00,4954.305,4955.868,4953.764,4954.72,149,160,0
2026-05-01 12:30:00,4954.775,4956.042,4954.058,4955.602,149,160,0
2026-05-01 12:35:00,4955.84,4956.15,4954.155,4954.572,149,160,0
2026-05-01 12:40:00,4954.597,4958.436,4954.569,4957.955,148,160,0
2026-05-01 12:45:00,4957.971,4958.69,4955.408,4955.879,148,160,0
2026-05-01 12:50:00,4955.843,4956.993,4955.332,4956.192,150,160,0
2026-05-01 12:55:00,4955.975,4957.038,4955.454,4957.038,150,160,0
2026-05-01 13:00:00,4957.013,4958.955,4956.492,4958.499,150,160,0
2026-05-01 13:05:00,4958.342,4961.942,4957.809,4961.942,150,160,0
2026-05-01 13:10:00,4961.914,4962.343,4960.647,4960.908,150,160,0
2026-05-01 13:15:00,4961.035,4961.356,4959.397,4959.855,148,160,0
2026-05-01 13:20:00,4959.734,4960.931,4958.778,4960.022,150,160,0
2026-05-01 13:25:00,4960.078,4961.297,4959.871,4960.297,150,160,0
2026-05-01 13:30:00,4960.121,4961.39,4959.264,4959.51,148,160,0
2026-05-01 13:35:00,4959.632,4960.828,4958.988,4960.131,150,160,0
2026-05-01 13:40:00,4960.166,4961.17,4959.67,4960.125,149,160,0
2026-05-01 13:45:00,4960.122,4961.255,4958.443,4959.926,149,160,0
2026-05-01 13:50:00,4959.968,4960.824,4958.742,4960.29,149,160,0
2026-05-01 13:55:00,4960.286,4960.798,4958.582,4958.582,149,160,0
2026-05-01 14:00:00,4958.514,4959.292,4957.522,4958.246,150,160,0
2026-05-01 14:05:00,4958.332,4959.407,4957.798,4958.86,149,160,0
2026-05-01 14:10:00,4958.784,4960.479,4957.992,4958.688,150,160,0
2026-05-01 14:15:00,4958.422,4959.521,4957.006,4959.099,150,160,0
2026-05-01 14:20:00,4958.969,4959.753,4957.297,4959.647,150,160,0
2026-05-01 14:25:00,4959.564,4961.136,4958.231,4959.791,150,160,0
2026-05-01 14:30:00,4959.744,4960.588,4958.4,4958.594,150,160,0
2026-05-01 14:35:00,4958.839,4960.425,4958.679,4960.388,150,160,0
2026-05-01 14:40:00,4960.45,4960.622,4959.038,4959.937,148,160,0
2026-05-01 14:45:00,4959.959,4960.252,4957.78,4958.122,150,160,0
2026-05-01 14:50:00,4958.061,4961.262,4957.872,4961.033,150,160,0
2026-05-01 14:55:00,4960.878,4963.975,4960.019,4963.807,150,160,0
2026-05-01 15:00:00,4963.862,4964.032,4962.064,4962.461,150,160,0
2026-05-01 15:05:00,4962.528,4963.658,4961.7,4961.706,150,160,0
2026-05-01 15:10:00,4961.586,4961.751,4958.595,4958.83,150,160,0
2026-05-01 15:15:00,4958.684,4959.014,4957.119,4957.524,150,160,0
2026-05-01 15:20:00,4957.628,4959.532,4957.001,4958.939,150,160,0
2026-05-01 15:25:00,4959.045,4960.12,4958.487,4958.705,150,160,0
2026-05-01 15:30:00,4958.623,4959.796,4957.464,4959.796,149,160,0
2026-05-01 15:35:00,4959.765,4962.584,4959.601,4961.326,150,160,0
2026-05-01 15:40:00,4961.251,4963.85,4960.844,4963.848,150,160,0
2026-05-01 15:45:00,4963.817,4963.817,4961.665,4961.688,150,160,0
2026-05-01 15:50:00,4961.631,4962.184,4960.056,4960.97,150,160,0
2026-05-01 15:55:00,4960.726,4961.215,4956.955,4957.206,150,160,0
2026-05-01 16:00:00,4957.256,4957.796,4956.045,4957.554,150,160,0
2026-05-01 16:05:00,4957.664,4959.673,4957.159,4957.957,149,160,0
2026-05-01 16:10:00,4957.894,4957.975,4956.377,4957.508,149,160,0
2026-05-01 16:15:00,4957.567,4957.567,4955.84,4956.56,150,160,0
2026-05-01 16:20:00,4956.6,4959.585,4956.178,4958.683,150,160,0
2026-05-01 16:25:00,4958.662,4960.491,4958.374,4960.158,150,160,0
2026-05-01 16:30:00,4960.15,4962.614,4959.831,4962.557,150,160,0
2026-05-01 16:35:00,4962.687,4964.987,4962.15,4964.987,150,160,0
2026-05-01 16:40:00,4965.019,4967.076,4964.794,4966.159,149,160,0
2026-05-01 16:45:00,4966.051,4967.178,4965.824,4966.089,149,160,0
2026-05-01 16:50:00,4966.058,4966.687,4964.644,4966.556,150,160,0
2026-05-01 16:55:00,4966.45,4967.869,4966.184,4967.021,150,160,0
2026-05-01 17:00:00,4967.175,4968.673,4966.654,4968.392,150,160,0
2026-05-01 17:05:00,4968.437,4969.405,4965.322,4965.361,149,160,0
2026-05-01 17:10:00,4965.34,4965.895,4963.046,4963.661,149,160,0
2026-05-01 17:15:00,4963.656,4963.682,4961.491,4962.707,150,160,0
2026-05-01 17:20:00,4962.653,4963.301,4962.314,4962.481,150,160,0
2026-05-01 17:25:00,4962.477,4964.482,4962.394,4963.813,149,160,0
2026-05-01 17:30:00,4963.824,4964.233,4962.419,4963.08,150,160,0
2026-05-01 17:35:00,4963.174,4964.309,4962.818,4963.041,150,160,0
2026-05-01 17:40:00,4962.974,4964.307,4962.788,4962.809,149,160,0
2026-05-01 17:45:00,4962.865,4965.612,4962.38,4965.327,150,160,0
2026-05-01 17:50:00,4964.988,4966.606,4963.578,4966.606,150,160,0
2026-05-01 17:55:00,4966.415,4967.448,4965.418,4967.274,149,160,0
2026-05-01 18:00:00,4967.28,4969.893,4967.066,4969.656,149,160,0
2026-05-01 18:05:00,4969.696,4970.489,4967.562,4967.562,150,160,0
2026-05-01 18:10:00,4967.464,4967.753,4965.681,4966.404,150,160,0
2026-05-01 18:15:00,4966.438,4966.886,4964.153,4964.637,150,160,0
2026-05-01 18:20:00,4964.689,4964.705,4962.614,4963.797,149,160,0
2026-05-01 18:25:00,4963.839,4964.566,4962.154,4962.737,149,160,0
2026-05-01 18:30:00,4962.819,4964.297,4962.724,4963.876,149,160,0
2026-05-01 18:35:00,4963.781,4964.836,4962.596,4963.738,150,160,0
2026-05-01 18:40:00,4963.724,4966.335,4963.044,4965.924,149,160,0
2026-05-01 18:45:00,4965.961,4969.403,4965.961,4968.523,150,160,0
2026-05-01 18:50:00,4968.508,4969.43,4967.654,4967.768,149,160,0
2026-05-01 18:55:00,4967.584,4967.679,4965.809,4965.98,150,160,0
2026-05-01 19:00:00,4965.953,4967.11,4965.039,4966.357,150,160,0
2026-05-01 19:05:00,4966.37,4966.497,4964.416,4966.03,150,160,0
2026-05-01 19:10:00,4966.205,4969.209,4965.995,4968.753,150,160,0
2026-05-01 19:15:00,4968.849,4969.525,4966.773,4966.925,150,160,0
2026-05-01 19:20:00,4966.885,4966.885,4961.844,4962.1,150,160,0
2026-05-01 19:25:00,4962.309,4962.989,4961.148,4962.002,150,160,0
2026-05-01 19:30:00,4962.14,4963.349,4961.751,4962.256,150,160,0
2026-05-01 19:35:00,4962.388,4963.106,4961.385,4963.106,150,160,0
2026-05-01 19:40:00,4963.01,4964.081,4962.18,4963.826,148,160,0
2026-05-01 19:45:00,4963.815,4966.275,4963.808,4965.857,149,160,0
2026-05-01 19:50:00,4965.667,4966.18,4964.634,4964.634,150,160,0
2026-05-01 19:55:00,4964.581,4966.748,4964.455,4965.947,150,160,0
2026-05-01 20:00:00,4965.828,4966.029,4964.097,4965.015,149,160,0
2026-05-01 20:05:00,4965.129,4965.542,4963.96,4965.078,149,160,0
2026-05-01 20:10:00,4964.897,4965.755,4964.579,4965.293,150,160,0
2026-05-01 20:15:00,4965.388,4966.41,4964.229,4964.963,149,160,0
2026-05-01 20:20:00,4964.864,4964.88,4963.044,4963.424,150,160,0
2026-05-01 20:25:00,4963.641,4965.909,4963.529,4965.682,149,160,0
2026-05-01 20:30:00,4965.869,4968.134,4965.869,4967.235,149,160,0
2026-05-01 20:35:00,4967.363,4968.097,4966.524,4967.613,150,160,0
2026-05-01 20:40:00,4967.688,4968.436,4965.909,4966.571,150,160,0
2026-05-01 20:45:00,4966.716,4967.124,4965.605,4965.793,150,160,0
2026-05-01 20:50:00,4965.823,4966.383,4964.495,4965.585,150,160,0
2026-05-01 20:55:00,4965.45,4965.844,4964.218,4964.724,150,160,0
2026-05-01 21:00:00,4964.677,4967.392,4964.677,4967.292,150,160,0
2026-05-01 21:05:00,4967.265,4969.81,4966.991,4969.377,150,160,0
2026-05-01 21:10:00,4969.33,4973.894,4969.33,4973.542,150,160,0
2026-05-01 21:15:00,4973.418,4973.481,4968.978,4969.082,149,160,0
2026-05-01 21:20:00,4969.033,4969.169,4965.693,4965.837,148,160,0
2026-05-01 21:25:00,4965.862,4967.258,4965.246,4965.358,150,160,0
2026-05-01 21:30:00,4965.454,4966.732,4965.136,4965.939,150,160,0
2026-05-01 21:35:00,4966.02,4967.861,4965.408,4967.861,150,160,0
2026-05-01 21:40:00,4967.979,4968.548,4967.005,4968.166,150,160,0
2026-05-01 21:45:00,4968.333,4968.343,4966.822,4966.854,149,160,0
2026-05-01 21:50:00,4966.779,4969.275,4966.514,4968.259,150,160,0
2026-05-01 21:55:00,4968.363,4969.484,4967.379,4968.02,150,160,0
2026-05-01 22:00:00,4967.92,4968.173,4966.408,4966.58,150,160,0
2026-05-01 22:05:00,4966.534,4969.491,4966.534,4969.413,150,160,0
2026-05-01 22:10:00,4969.486,4969.553,4967.49,4968.089,149,160,0
2026-05-01 22:15:00,4968.293,4970.934,4968.252,4969.221,150,160,0
2026-05-01 22:20:00,4969.045,4971.815,4969.045,4971.284,149,160,0
2026-05-01 22:25:00,4971.246,4974.551,4970.755,4974.551,150,160,0
2026-05-01 22:30:00,4974.409,4978.934,4974.235,4977.94,150,160,0
2026-05-01 22:35:00,4978.218,4980.771,4977.849,4980.227,149,160,0
2026-05-01 22:40:00,4980.403,4980.725,4979.338,4980.259,150,160,0
2026-05-01 22:45:00,4980.108,4980.274,4978.831,4979.528,150,160,0
2026-05-01 22:50:00,4979.539,4979.539,4977.966,4978.094,148,160,0
2026-05-01 22:55:00,4978.17,4979.389,4977.294,4979.316,147,160,0
2026-05-01 23:00:00,4979.19,4979.651,4977.702,4979.415,150,160,0
2026-05-01 23:05:00,4979.311,4979.429,4976.844,4978.017,148,160,0
2026-05-01 23:10:00,4978.054,4979.454,4977.546,4979.096,150,160,0
2026-05-01 23:15:00,4979.003,4979.003,4976.124,4976.363,150,160,0
2026-05-01 23:20:00,4976.265,4976.379,4975.117,4976.29,150,160,0
2026-05-01 23:25:00,4976.282,4976.83,4974.65,4974.65,149,160,0
2026-05-01 23:30:00,4974.654,4977.848,4974.56,4976.652,150,160,0
2026-05-01 23:35:00,4976.678,4978.091,4976.514,4976.949,149,160,0
2026-05-01 23:40:00,4976.863,4976.91,4975.055,4976.181,149,160,0
2026-05-01 23:45:00,4976.014,4976.014,4972.594,4972.978,149,160,0
2026-05-01 23:50:00,4972.835,4973.26,4971.48,4971.821,150,160,0
2026-05-01 23:55:00,4971.754,4972.543,4971.074,4971.609,150,160,0
2026-05-02 00:00:00,4971.737,4972.382,4969.697,4969.984,150,160,0
2026-05-02 00:05:00,4969.999,4971.27,4969.114,4970.827,148,160,0
2026-05-02 00:10:00,4970.881,4971.419,4969.527,4971.15,150,160,0
2026-05-02 00:15:00,4971.255,4971.826,4969.835,4971.673,150,160,0
2026-05-02 00:20:00,4971.677,4972.385,4970.8,4971.474,149,160,0
2026-05-02 00:25:00,4971.461,4974.204,4970.04,4974.063,149,160,0
2026-05-02 00:30:00,4973.777,4974.613,4971.674,4972.712,150,160,0
2026-05-02 00:35:00,4972.898,4973.35,4970.404,4973.35,150,160,0
2026-05-02 00:40:00,4973.354,4973.476,4972.191,4972.895,150,160,0
2026-05-02 00:45:00,4972.66,4972.897,4970.93,4971.842,150,160,0
2026-05-02 00:50:00,4971.791,4974.219,4971.791,4972.211,149,160,0
2026-05-02 00:55:00,4972.291,4972.453,4970.986,4971.492,150,160,0
2026-05-02 01:00:00,4971.327,4971.926,4969.867,4970.683,149,160,0
2026-05-02 01:05:00,4970.814,4973.868,4970.579,4973.619,150,160,0
2026-05-02 01:10:00,4973.738,4973.994,4971.523,4972.293,150,160,0
2026-05-02 01:15:00,4972.431,4974.233,4972.063,4973.413,149,160,0
2026-05-02 01:20:00,4973.548,4973.857,4972.063,4972.102,149,160,0
2026-05-02 01:25:00,4972.162,4972.589,4968.785,4969.169,150,160,0
2026-05-02 01:30:00,4969.204,4969.566,4965.875,4966.45,150,160,0
2026-05-02 01:35:00,4966.471,4966.561,4964.882,4965.951,150,160,0
2026-05-02 01:40:00,4965.958,4966.81,4965.187,4966.205,150,160,0
2026-05-02 01:45:00,4966.148,4966.277,4963.006,4963.836,150,160,0
2026-05-02 01:50:00,4963.916,4964.149,4962.33,4963.018,149,160,0
2026-05-02 01:55:00,4963.011,4963.776,4962.478,4963.34,150,160,0
2026-05-02 02:00:00,4963.418,4963.961,4961.145,4961.183,150,160,0
2026-05-02 02:05:00,4960.93,4961.002,4959.123,4959.193,150,160,0
2026-05-02 02:10:00,4959.08,4959.08,4957.518,4957.795,150,160,0
2026-05-02 02:15:00,4957.788,4959.094,4957.357,4959.023,149,160,0
2026-05-02 02:20:00,4959.216,4960.312,4958.446,4958.772,150,160,0
2026-05-02 02:25:00,4958.694,4958.806,4956.619,4957.163,150,160,0
2026-05-02 02:30:00,4957.2,4958.909,4957.2,4957.987,150,160,0
2026-05-02 02:35:00,4957.98,4960.378,4957.852,4960.24,149,160,0
2026-05-02 02:40:00,4960.137,4960.137,4957.443,4957.869,149,160,0
2026-05-02 02:45:00,4957.816,4958.093,4956.285,4956.824,150,160,0
2026-05-02 02:50:00,4956.651,4956.803,4954.637,4955.42,150,160,0
2026-05-02 02:55:00,4955.316,4955.316,4952.774,4953.132,150,160,0
2026-05-02 03:00:00,4953.205,4953.899,4952.452,4953.67,149,160,0
2026-05-02 03:05:00,4953.582,4955.811,4953.116,4955.324,149,160,0
2026-05-02 03:10:00,4955.392,4956.333,4953.978,4954.934,149,160,0
2026-05-02 03:15:00,4954.932,4957.781,4954.121,4957.521,149,160,0
2026-05-02 03:20:00,4957.251,4957.498,4954.562,4955.768,148,160,0
2026-05-02 03:25:00,4955.843,4960.04,4955.775,4960.006,150,160,0
2026-05-02 03:30:00,4959.953,4960.579,4959.383,4960.208,150,160,0
2026-05-02 03:35:00,4959.919,4959.946,4958.266,4958.918,149,160,0
2026-05-02 03:40:00,4959.061,4960.064,4958.676,4959.446,150,160,0
2026-05-02 03:45:00,4959.443,4959.443,4957.839,4958.365,150,160,0
2026-05-02 03:50:00,4958.126,4958.829,4956.527,4958.14,150,160,0
2026-05-02 03:55:00,4958.152,4959.996,4957.083,4957.442,150,160,0
2026-05-02 04:00:00,4957.536,4958.332,4956.81,4958.108,150,160,0
2026-05-02 04:05:00,4957.91,4958.682,4957.173,4957.993,147,160,0
2026-05-02 04:10:00,4958.088,4961.038,4958.027,4960.691,150,160,0
2026-05-02 04:15:00,4960.76,4961.503,4959.727,4961.315,150,160,0
2026-05-02 04:20:00,4961.443,4963.326,4960.562,4962.245,150,160,0
2026-05-02 04:25:00,4962.577,4963.888,4961.491,4962.775,149,160,0
2026-05-02 04:30:00,4962.797,4963.417,4961.12,4961.302,150,160,0
2026-05-02 04:35:00,4961.271,4963.944,4961.271,4962.828,148,160,0
2026-05-02 04:40:00,4962.852,4964.047,4962.554,4963.027,150,160,0
